sample	sample_type
TCGA-A6-5656	1
TCGA-A6-5657	1
TCGA-A6-5659	1
TCGA-A6-5660	1
TCGA-A6-5661	1
TCGA-A6-5662	1
TCGA-A6-5664	1
TCGA-A6-5665	1
TCGA-A6-5666	1
TCGA-A6-5667	1
TCGA-A6-6137	1
TCGA-A6-6138	1
TCGA-A6-6140	1
TCGA-A6-6141	1
TCGA-A6-6142	1
TCGA-A6-6648	1
TCGA-A6-6649	1
TCGA-A6-6650	1
TCGA-A6-6651	1
TCGA-A6-6652	1
TCGA-A6-6653	1
TCGA-A6-6654	1
TCGA-A6-6780	1
TCGA-A6-6781	1
TCGA-A6-6782	1
TCGA-A7-A0CD	8
TCGA-A7-A0CE	8
TCGA-A7-A0CG	8
TCGA-A7-A0CH	8
TCGA-A7-A0CJ	8
TCGA-A7-A0D9	8
TCGA-A7-A0DA	8
TCGA-A7-A0DB	8
TCGA-A7-A13D	8
TCGA-A7-A13E	8
TCGA-A7-A13F	8
TCGA-A7-A13G	8
TCGA-A7-A13H	8
TCGA-A7-A26E	8
TCGA-A7-A26F	8
TCGA-A7-A26G	8
TCGA-A7-A26H	8
TCGA-A7-A26I	8
TCGA-A7-A26J	8
TCGA-A7-A2KD	8
TCGA-A7-A3IY	8
TCGA-A7-A3IZ	8
TCGA-A7-A3J0	8
TCGA-A7-A3J1	8
TCGA-A7-A3RF	8
TCGA-A7-A425	8
TCGA-A7-A426	8
TCGA-A8-A06N	8
TCGA-A8-A06O	8
TCGA-A8-A06P	8
TCGA-A8-A06Q	8
TCGA-A8-A06R	8
TCGA-A8-A06T	8
TCGA-A8-A06U	8
TCGA-A8-A06X	8
TCGA-A8-A06Y	8
TCGA-A8-A06Z	8
TCGA-A8-A075	8
TCGA-A8-A076	8
TCGA-A8-A079	8
TCGA-A8-A07B	8
TCGA-A8-A07C	8
TCGA-A8-A07E	8
TCGA-A8-A07F	8
TCGA-A8-A07G	8
TCGA-A8-A07I	8
TCGA-A8-A07J	8
TCGA-A8-A07L	8
TCGA-A8-A07O	8
TCGA-A8-A07P	8
TCGA-A8-A07R	8
TCGA-A8-A07S	8
TCGA-A8-A07U	8
TCGA-A8-A07W	8
TCGA-A8-A07Z	8
TCGA-A8-A081	8
TCGA-A8-A082	8
TCGA-A8-A083	8
TCGA-A8-A084	8
TCGA-A8-A085	8
TCGA-A8-A086	8
TCGA-A8-A08A	8
TCGA-A8-A08B	8
TCGA-A8-A08C	8
TCGA-A8-A08F	8
TCGA-A8-A08G	8
TCGA-A8-A08H	8
TCGA-A8-A08I	8
TCGA-A8-A08J	8
TCGA-A8-A08L	8
TCGA-A8-A08O	8
TCGA-A8-A08P	8
TCGA-A8-A08R	8
TCGA-A8-A08S	8
TCGA-A8-A08T	8
TCGA-A8-A08X	8
TCGA-A8-A08Z	8
TCGA-A8-A090	8
TCGA-A8-A091	8
TCGA-A8-A092	8
TCGA-A8-A093	8
TCGA-A8-A094	8
TCGA-A8-A095	8
TCGA-A8-A096	8
TCGA-A8-A097	8
TCGA-A8-A099	8
TCGA-A8-A09A	8
TCGA-A8-A09B	8
TCGA-A8-A09C	8
TCGA-A8-A09D	8
TCGA-A8-A09E	8
TCGA-A8-A09G	8
TCGA-A8-A09I	8
TCGA-A8-A09K	8
TCGA-A8-A09M	8
TCGA-A8-A09N	8
TCGA-A8-A09Q	8
TCGA-A8-A09R	8
TCGA-A8-A09T	8
TCGA-A8-A09V	8
TCGA-A8-A09W	8
TCGA-A8-A09X	8
TCGA-A8-A09Z	8
TCGA-A8-A0A1	8
TCGA-A8-A0A2	8
TCGA-A8-A0A4	8
TCGA-A8-A0A6	8
TCGA-A8-A0A7	8
TCGA-A8-A0A9	8
TCGA-A8-A0AB	8
TCGA-A8-A0AD	8
TCGA-AA-3488	1
TCGA-AA-3489	1
TCGA-AA-3492	1
TCGA-AA-3494	1
TCGA-AA-3495	1
TCGA-AA-3496	1
TCGA-AA-3502	1
TCGA-AA-3506	1
TCGA-AA-3509	1
TCGA-AA-3510	1
TCGA-AA-3511	1
TCGA-AA-3514	1
TCGA-AA-3516	1
TCGA-AA-3517	1
TCGA-AA-3518	1
TCGA-AA-3519	1
TCGA-AA-3520	1
TCGA-AA-3521	1
TCGA-AA-3522	1
TCGA-AA-3524	1
TCGA-AA-3525	1
TCGA-AA-3526	1
TCGA-AA-3527	1
TCGA-AA-3529	1
TCGA-AA-3530	1
TCGA-AA-3531	1
TCGA-AA-3532	1
TCGA-AA-3534	1
TCGA-AA-3538	1
TCGA-AA-3542	1
TCGA-AA-3543	1
TCGA-AA-3544	1
TCGA-AA-3548	1
TCGA-AA-3549	1
TCGA-AA-3552	1
TCGA-AA-3553	1
TCGA-AA-3554	1
TCGA-AA-3555	1
TCGA-AA-3556	1
TCGA-AA-3558	1
TCGA-AA-3560	1
TCGA-AA-3561	1
TCGA-AA-3562	1
TCGA-AA-3655	1
TCGA-AA-3660	1
TCGA-AA-3662	1
TCGA-AA-3663	1
TCGA-AA-3664	1
TCGA-AA-3666	1
TCGA-AA-3667	1
TCGA-AA-3672	1
TCGA-AA-3673	1
TCGA-AA-3675	1
TCGA-AA-3678	1
TCGA-AA-3679	1
TCGA-AA-3680	1
TCGA-AA-3681	1
TCGA-AA-3684	1
TCGA-AA-3685	1
TCGA-AA-3688	1
TCGA-AA-3692	1
TCGA-AA-3693	1
TCGA-AA-3695	1
TCGA-AA-3696	1
TCGA-AA-3697	1
TCGA-AA-3710	1
TCGA-AA-3712	1
TCGA-AA-3713	1
TCGA-AA-3715	1
TCGA-AA-3811	1
TCGA-AA-3812	1
TCGA-AA-3814	1
TCGA-AA-3815	1
TCGA-AA-3818	1
TCGA-AA-3819	1
TCGA-AA-3821	1
TCGA-AA-3831	1
TCGA-AA-3833	1
TCGA-AA-3837	1
TCGA-AA-3841	1
TCGA-AA-3842	1
TCGA-AA-3844	1
TCGA-AA-3845	1
TCGA-AA-3846	1
TCGA-AA-3848	1
TCGA-AA-3850	1
TCGA-AA-3851	1
TCGA-AA-3852	1
TCGA-AA-3854	1
TCGA-AA-3855	1
TCGA-AA-3856	1
TCGA-AA-3858	1
TCGA-AA-3860	1
TCGA-AA-3861	1
TCGA-AA-3862	1
TCGA-AA-3864	1
TCGA-AA-3866	1
TCGA-AA-3867	1
TCGA-AA-3869	1
TCGA-AA-3870	1
TCGA-AA-3872	1
TCGA-AA-3875	1
TCGA-AA-3877	1
TCGA-AA-3930	1
TCGA-AA-3939	1
TCGA-AA-3941	1
TCGA-AA-3947	1
TCGA-AA-3949	1
TCGA-AA-3950	1
TCGA-AA-3952	1
TCGA-AA-3955	1
TCGA-AA-3956	1
TCGA-AA-3966	1
TCGA-AA-3967	1
TCGA-AA-3968	1
TCGA-AA-3970	1
TCGA-AA-3971	1
TCGA-AA-3972	1
TCGA-AA-3973	1
TCGA-AA-3975	1
TCGA-AA-3976	1
TCGA-AA-3977	1
TCGA-AA-3979	1
TCGA-AA-3980	1
TCGA-AA-3982	1
TCGA-AA-3984	1
TCGA-AA-3986	1
TCGA-AA-3989	1
TCGA-AA-3994	1
TCGA-AA-A004	1
TCGA-AA-A00A	1
TCGA-AA-A00D	1
TCGA-AA-A00E	1
TCGA-AA-A00F	1
TCGA-AA-A00J	1
TCGA-AA-A00K	1
TCGA-AA-A00L	1
TCGA-AA-A00N	1
TCGA-AA-A00O	1
TCGA-AA-A00Q	1
TCGA-AA-A00R	1
TCGA-AA-A00U	1
TCGA-AA-A00W	1
TCGA-AA-A00Z	1
TCGA-AA-A010	1
TCGA-AA-A017	1
TCGA-AA-A01C	1
TCGA-AA-A01D	1
TCGA-AA-A01F	1
TCGA-AA-A01G	1
TCGA-AA-A01I	1
TCGA-AA-A01K	1
TCGA-AA-A01P	1
TCGA-AA-A01Q	1
TCGA-AA-A01R	1
TCGA-AA-A01S	1
TCGA-AA-A01T	1
TCGA-AA-A01V	1
TCGA-AA-A01X	1
TCGA-AA-A01Z	1
TCGA-AA-A022	1
TCGA-AA-A024	1
TCGA-AA-A029	1
TCGA-AA-A02E	1
TCGA-AA-A02F	1
TCGA-AA-A02H	1
TCGA-AA-A02J	1
TCGA-AA-A02K	1
TCGA-AA-A02O	1
TCGA-AA-A02R	1
TCGA-AA-A02W	1
TCGA-AA-A02Y	1
TCGA-AA-A03F	1
TCGA-AA-A03J	1
TCGA-AB-2802	10
TCGA-AB-2803	10
TCGA-AB-2804	10
TCGA-AB-2805	10
TCGA-AB-2806	10
TCGA-AB-2807	10
TCGA-AB-2808	10
TCGA-AB-2809	10
TCGA-AB-2810	10
TCGA-AB-2811	10
TCGA-AB-2812	10
TCGA-AB-2813	10
TCGA-AB-2814	10
TCGA-AB-2815	10
TCGA-AB-2816	10
TCGA-AB-2817	10
TCGA-AB-2818	10
TCGA-AB-2819	10
TCGA-AB-2820	10
TCGA-AB-2821	10
TCGA-AB-2822	10
TCGA-AB-2823	10
TCGA-AB-2824	10
TCGA-AB-2825	10
TCGA-AB-2826	10
TCGA-AB-2827	10
TCGA-AB-2828	10
TCGA-AB-2829	10
TCGA-AB-2830	10
TCGA-AB-2831	10
TCGA-AB-2832	10
TCGA-AB-2833	10
TCGA-AB-2834	10
TCGA-AB-2835	10
TCGA-AB-2836	10
TCGA-AB-2837	10
TCGA-AB-2838	10
TCGA-AB-2839	10
TCGA-AB-2840	10
TCGA-AB-2841	10
TCGA-AB-2842	10
TCGA-AB-2843	10
TCGA-AB-2844	10
TCGA-AB-2845	10
TCGA-AB-2846	10
TCGA-AB-2847	10
TCGA-AB-2848	10
TCGA-AB-2849	10
TCGA-AB-2850	10
TCGA-AB-2851	10
TCGA-AB-2852	10
TCGA-AB-2853	10
TCGA-AB-2854	10
TCGA-AB-2855	10
TCGA-AB-2856	10
TCGA-AB-2857	10
TCGA-AB-2858	10
TCGA-AB-2859	10
TCGA-AB-2860	10
TCGA-AB-2861	10
TCGA-AB-2862	10
TCGA-AB-2863	10
TCGA-AB-2864	10
TCGA-AB-2865	10
TCGA-AB-2866	10
TCGA-AB-2867	10
TCGA-AB-2868	10
TCGA-AB-2869	10
TCGA-AB-2870	10
TCGA-AB-2871	10
TCGA-AB-2872	10
TCGA-AB-2873	10
TCGA-AB-2874	10
TCGA-AB-2875	10
TCGA-AB-2876	10
TCGA-AB-2877	10
TCGA-AB-2878	10
TCGA-AB-2879	10
TCGA-AB-2880	10
TCGA-AB-2881	10
TCGA-AB-2882	10
TCGA-AB-2883	10
TCGA-AB-2884	10
TCGA-AB-2885	10
TCGA-AB-2886	10
TCGA-AB-2887	10
TCGA-AB-2888	10
TCGA-AB-2889	10
TCGA-AB-2890	10
TCGA-AB-2891	10
TCGA-AB-2892	10
TCGA-AB-2893	10
TCGA-AB-2894	10
TCGA-AB-2895	10
TCGA-AB-2896	10
TCGA-AB-2897	10
TCGA-AB-2898	10
TCGA-AB-2899	10
TCGA-AB-2900	10
TCGA-AB-2901	10
TCGA-AB-2902	10
TCGA-AB-2903	10
TCGA-AB-2904	10
TCGA-AB-2905	10
TCGA-AB-2906	10
TCGA-AB-2907	10
TCGA-AB-2908	10
TCGA-AB-2909	10
TCGA-AB-2910	10
TCGA-AB-2911	10
TCGA-AB-2912	10
TCGA-AB-2913	10
TCGA-AB-2914	10
TCGA-AB-2915	10
TCGA-AB-2916	10
TCGA-AB-2917	10
TCGA-AB-2918	10
TCGA-AB-2919	10
TCGA-AB-2920	10
TCGA-AB-2921	10
TCGA-AB-2922	10
TCGA-AB-2923	10
TCGA-AB-2924	10
TCGA-AB-2925	10
TCGA-AB-2926	10
TCGA-AB-2927	10
TCGA-AB-2928	10
TCGA-AB-2929	10
TCGA-AB-2930	10
TCGA-AB-2931	10
TCGA-AB-2932	10
TCGA-AB-2933	10
TCGA-AB-2934	10
TCGA-AB-2935	10
TCGA-AB-2936	10
TCGA-AB-2937	10
TCGA-AB-2938	10
TCGA-AB-2939	10
TCGA-AB-2940	10
TCGA-AB-2941	10
TCGA-AB-2942	10
TCGA-AB-2943	10
TCGA-AB-2944	10
TCGA-AB-2945	10
TCGA-AB-2946	10
TCGA-AB-2947	10
TCGA-AB-2948	10
TCGA-AB-2949	10
TCGA-AB-2950	10
TCGA-AB-2952	10
TCGA-AB-2954	10
TCGA-AB-2955	10
TCGA-AB-2956	10
TCGA-AB-2957	10
TCGA-AB-2959	10
TCGA-AB-2963	10
TCGA-AB-2964	10
TCGA-AB-2965	10
TCGA-AB-2966	10
TCGA-AB-2967	10
TCGA-AB-2968	10
TCGA-AB-2969	10
TCGA-AB-2970	10
TCGA-AB-2971	10
TCGA-AB-2972	10
TCGA-AB-2973	10
TCGA-AB-2974	10
TCGA-AB-2975	10
TCGA-AB-2976	10
TCGA-AB-2977	10
TCGA-AB-2978	10
TCGA-AB-2979	10
TCGA-AB-2980	10
TCGA-AB-2981	10
TCGA-AB-2982	10
TCGA-AB-2983	10
TCGA-AB-2984	10
TCGA-AB-2985	10
TCGA-AB-2986	10
TCGA-AB-2987	10
TCGA-AB-2988	10
TCGA-AB-2989	10
TCGA-AB-2990	10
TCGA-AB-2991	10
TCGA-AB-2992	10
TCGA-AB-2993	10
TCGA-AB-2994	10
TCGA-AB-2995	10
TCGA-AB-2996	10
TCGA-AB-2997	10
TCGA-AB-2998	10
TCGA-AB-2999	10
TCGA-AB-3000	10
TCGA-AB-3001	10
TCGA-AB-3002	10
TCGA-AB-3005	10
TCGA-AB-3006	10
TCGA-AB-3007	10
TCGA-AB-3008	10
TCGA-AB-3009	10
TCGA-AB-3011	10
TCGA-AB-3012	10
TCGA-AC-A23C	8
TCGA-AC-A23E	8
TCGA-AC-A23G	8
TCGA-AC-A23H	8
TCGA-AC-A2B8	8
TCGA-AC-A2BK	8
TCGA-AC-A2BM	8
TCGA-AC-A2FB	8
TCGA-AC-A2FE	8
TCGA-AC-A2FF	8
TCGA-AC-A2FG	8
TCGA-AC-A2FK	8
TCGA-AC-A2FM	8
TCGA-AC-A2FO	8
TCGA-AC-A2QH	8
TCGA-AC-A2QI	8
TCGA-AC-A2QJ	8
TCGA-AC-A3BB	8
TCGA-AC-A3EH	8
TCGA-AC-A3HN	8
TCGA-AC-A3OD	8
TCGA-AC-A3QP	8
TCGA-AC-A3QQ	8
TCGA-AC-A3TM	8
TCGA-AC-A3TN	8
TCGA-AC-A3W5	8
TCGA-AC-A3W6	8
TCGA-AC-A3W7	8
TCGA-AC-A3YI	8
TCGA-AC-A3YJ	8
TCGA-AD-5900	1
TCGA-AD-6548	1
TCGA-AD-6888	1
TCGA-AD-6889	1
TCGA-AD-6890	1
TCGA-AD-6895	1
TCGA-AD-6899	1
TCGA-AD-6901	1
TCGA-AD-6963	1
TCGA-AD-6964	1
TCGA-AD-6965	1
TCGA-AF-2687	2
TCGA-AF-2689	2
TCGA-AF-2690	2
TCGA-AF-2691	2
TCGA-AF-2692	2
TCGA-AF-2693	2
TCGA-AF-3400	2
TCGA-AF-3911	2
TCGA-AF-3912	2
TCGA-AF-3913	2
TCGA-AF-3914	2
TCGA-AF-4110	2
TCGA-AF-5654	2
TCGA-AF-6136	2
TCGA-AF-6655	2
TCGA-AF-6672	2
TCGA-AG-3574	2
TCGA-AG-3575	2
TCGA-AG-3578	2
TCGA-AG-3580	2
TCGA-AG-3581	2
TCGA-AG-3582	2
TCGA-AG-3583	2
TCGA-AG-3584	2
TCGA-AG-3586	2
TCGA-AG-3587	2
TCGA-AG-3591	2
TCGA-AG-3592	2
TCGA-AG-3593	2
TCGA-AG-3594	2
TCGA-AG-3598	2
TCGA-AG-3599	2
TCGA-AG-3600	2
TCGA-AG-3601	2
TCGA-AG-3602	2
TCGA-AG-3605	2
TCGA-AG-3608	2
TCGA-AG-3609	2
TCGA-AG-3611	2
TCGA-AG-3612	2
TCGA-AG-3725	2
TCGA-AG-3726	2
TCGA-AG-3727	2
TCGA-AG-3728	2
TCGA-AG-3731	2
TCGA-AG-3732	2
TCGA-AG-3742	2
TCGA-AG-3878	2
TCGA-AG-3881	2
TCGA-AG-3882	2
TCGA-AG-3883	2
TCGA-AG-3885	2
TCGA-AG-3887	2
TCGA-AG-3890	2
TCGA-AG-3891	2
TCGA-AG-3892	2
TCGA-AG-3893	2
TCGA-AG-3894	2
TCGA-AG-3896	2
TCGA-AG-3898	2
TCGA-AG-3901	2
TCGA-AG-3902	2
TCGA-AG-3906	2
TCGA-AG-3909	2
TCGA-AG-3999	2
TCGA-AG-4001	2
TCGA-AG-4005	2
TCGA-AG-4007	2
TCGA-AG-4008	2
TCGA-AG-4009	2
TCGA-AG-4015	2
TCGA-AG-4021	2
TCGA-AG-4022	2
TCGA-AG-A002	2
TCGA-AG-A008	2
TCGA-AG-A00C	2
TCGA-AG-A00H	2
TCGA-AG-A00Y	2
TCGA-AG-A011	2
TCGA-AG-A014	2
TCGA-AG-A015	2
TCGA-AG-A016	2
TCGA-AG-A01J	2
TCGA-AG-A01L	2
TCGA-AG-A01N	2
TCGA-AG-A01W	2
TCGA-AG-A01Y	2
TCGA-AG-A020	2
TCGA-AG-A023	2
TCGA-AG-A025	2
TCGA-AG-A026	2
TCGA-AG-A02G	2
TCGA-AG-A02N	2
TCGA-AG-A02X	2
TCGA-AG-A032	2
TCGA-AG-A036	2
TCGA-AH-6544	2
TCGA-AH-6547	2
TCGA-AH-6549	2
TCGA-AH-6643	2
TCGA-AH-6644	2
TCGA-AH-6897	2
TCGA-AH-6903	2
TCGA-AJ-A23M	7
TCGA-AJ-A23N	7
TCGA-AJ-A23O	7
TCGA-AJ-A2QK	7
TCGA-AJ-A2QL	7
TCGA-AJ-A2QM	7
TCGA-AJ-A2QN	7
TCGA-AJ-A2QO	7
TCGA-AJ-A3BD	7
TCGA-AJ-A3BF	7
TCGA-AJ-A3BG	7
TCGA-AJ-A3BH	7
TCGA-AJ-A3BI	7
TCGA-AJ-A3BK	7
TCGA-AJ-A3EJ	7
TCGA-AJ-A3EK	7
TCGA-AJ-A3EL	7
TCGA-AJ-A3EM	7
TCGA-AJ-A3I9	7
TCGA-AJ-A3IA	7
TCGA-AJ-A3NC	7
TCGA-AJ-A3NE	7
TCGA-AJ-A3NF	7
TCGA-AJ-A3NG	7
TCGA-AJ-A3NH	7
TCGA-AJ-A3OJ	7
TCGA-AJ-A3OK	7
TCGA-AJ-A3OL	7
TCGA-AJ-A3QS	7
TCGA-AJ-A3TW	7
TCGA-AK-3425	4
TCGA-AK-3428	4
TCGA-AK-3429	4
TCGA-AK-3430	4
TCGA-AK-3431	4
TCGA-AK-3434	4
TCGA-AK-3436	4
TCGA-AK-3444	4
TCGA-AK-3445	4
TCGA-AK-3450	4
TCGA-AK-3451	4
TCGA-AK-3454	4
TCGA-AK-3455	4
TCGA-AK-3456	4
TCGA-AK-3458	4
TCGA-AK-3460	4
TCGA-AK-3461	4
TCGA-AM-5820	1
TCGA-AM-5821	1
TCGA-AN-A03X	8
TCGA-AN-A03Y	8
TCGA-AN-A041	8
TCGA-AN-A046	8
TCGA-AN-A049	8
TCGA-AN-A04A	8
TCGA-AN-A04C	8
TCGA-AN-A04D	8
TCGA-AN-A0AJ	8
TCGA-AN-A0AK	8
TCGA-AN-A0AL	8
TCGA-AN-A0AM	8
TCGA-AN-A0AR	8
TCGA-AN-A0AS	8
TCGA-AN-A0AT	8
TCGA-AN-A0FD	8
TCGA-AN-A0FF	8
TCGA-AN-A0FJ	8
TCGA-AN-A0FK	8
TCGA-AN-A0FL	8
TCGA-AN-A0FN	8
TCGA-AN-A0FS	8
TCGA-AN-A0FT	8
TCGA-AN-A0FV	8
TCGA-AN-A0FW	8
TCGA-AN-A0FX	8
TCGA-AN-A0FY	8
TCGA-AN-A0FZ	8
TCGA-AN-A0G0	8
TCGA-AN-A0XL	8
TCGA-AN-A0XN	8
TCGA-AN-A0XO	8
TCGA-AN-A0XP	8
TCGA-AN-A0XR	8
TCGA-AN-A0XS	8
TCGA-AN-A0XT	8
TCGA-AN-A0XU	8
TCGA-AN-A0XV	8
TCGA-AN-A0XW	8
TCGA-AO-A03L	8
TCGA-AO-A03M	8
TCGA-AO-A03N	8
TCGA-AO-A03O	8
TCGA-AO-A03P	8
TCGA-AO-A03R	8
TCGA-AO-A03T	8
TCGA-AO-A03U	8
TCGA-AO-A03V	8
TCGA-AO-A0J2	8
TCGA-AO-A0J3	8
TCGA-AO-A0J4	8
TCGA-AO-A0J5	8
TCGA-AO-A0J6	8
TCGA-AO-A0J7	8
TCGA-AO-A0J8	8
TCGA-AO-A0J9	8
TCGA-AO-A0JA	8
TCGA-AO-A0JB	8
TCGA-AO-A0JC	8
TCGA-AO-A0JD	8
TCGA-AO-A0JE	8
TCGA-AO-A0JF	8
TCGA-AO-A0JG	8
TCGA-AO-A0JI	8
TCGA-AO-A0JJ	8
TCGA-AO-A0JL	8
TCGA-AO-A0JM	8
TCGA-AO-A124	8
TCGA-AO-A125	8
TCGA-AO-A126	8
TCGA-AO-A128	8
TCGA-AO-A129	8
TCGA-AO-A12A	8
TCGA-AO-A12B	8
TCGA-AO-A12C	8
TCGA-AO-A12D	8
TCGA-AO-A12E	8
TCGA-AO-A12F	8
TCGA-AO-A12G	8
TCGA-AO-A12H	8
TCGA-AO-A1KO	8
TCGA-AO-A1KP	8
TCGA-AO-A1KQ	8
TCGA-AO-A1KR	8
TCGA-AO-A1KS	8
TCGA-AO-A1KT	8
TCGA-AP-A051	7
TCGA-AP-A052	7
TCGA-AP-A053	7
TCGA-AP-A054	7
TCGA-AP-A056	7
TCGA-AP-A059	7
TCGA-AP-A05A	7
TCGA-AP-A05D	7
TCGA-AP-A05H	7
TCGA-AP-A05J	7
TCGA-AP-A05N	7
TCGA-AP-A05O	7
TCGA-AP-A05P	7
TCGA-AP-A0L8	7
TCGA-AP-A0L9	7
TCGA-AP-A0LD	7
TCGA-AP-A0LE	7
TCGA-AP-A0LF	7
TCGA-AP-A0LG	7
TCGA-AP-A0LH	7
TCGA-AP-A0LI	7
TCGA-AP-A0LJ	7
TCGA-AP-A0LL	7
TCGA-AP-A0LM	7
TCGA-AP-A0LN	7
TCGA-AP-A0LO	7
TCGA-AP-A0LP	7
TCGA-AP-A0LQ	7
TCGA-AP-A0LS	7
TCGA-AP-A0LT	7
TCGA-AP-A0LV	7
TCGA-AP-A1DH	7
TCGA-AP-A1DK	7
TCGA-AP-A1DM	7
TCGA-AP-A1DO	7
TCGA-AP-A1DP	7
TCGA-AP-A1DQ	7
TCGA-AP-A1DR	7
TCGA-AP-A1DV	7
TCGA-AP-A1E0	7
TCGA-AP-A1E1	7
TCGA-AP-A1E3	7
TCGA-AP-A1E4	7
TCGA-AP-A3K1	7
TCGA-AQ-A04H	8
TCGA-AQ-A04J	8
TCGA-AQ-A04L	8
TCGA-AQ-A0Y5	8
TCGA-AQ-A1H2	8
TCGA-AQ-A1H3	8
TCGA-AR-A0TP	8
TCGA-AR-A0TQ	8
TCGA-AR-A0TR	8
TCGA-AR-A0TS	8
TCGA-AR-A0TT	8
TCGA-AR-A0TU	8
TCGA-AR-A0TV	8
TCGA-AR-A0TW	8
TCGA-AR-A0TX	8
TCGA-AR-A0TY	8
TCGA-AR-A0TZ	8
TCGA-AR-A0U0	8
TCGA-AR-A0U1	8
TCGA-AR-A0U2	8
TCGA-AR-A0U3	8
TCGA-AR-A0U4	8
TCGA-AR-A1AH	8
TCGA-AR-A1AI	8
TCGA-AR-A1AJ	8
TCGA-AR-A1AK	8
TCGA-AR-A1AL	8
TCGA-AR-A1AM	8
TCGA-AR-A1AN	8
TCGA-AR-A1AO	8
TCGA-AR-A1AP	8
TCGA-AR-A1AQ	8
TCGA-AR-A1AR	8
TCGA-AR-A1AS	8
TCGA-AR-A1AT	8
TCGA-AR-A1AU	8
TCGA-AR-A1AV	8
TCGA-AR-A1AW	8
TCGA-AR-A1AX	8
TCGA-AR-A1AY	8
TCGA-AR-A24H	8
TCGA-AR-A24K	8
TCGA-AR-A24L	8
TCGA-AR-A24M	8
TCGA-AR-A24N	8
TCGA-AR-A24O	8
TCGA-AR-A24P	8
TCGA-AR-A24Q	8
TCGA-AR-A24R	8
TCGA-AR-A24S	8
TCGA-AR-A24T	8
TCGA-AR-A24U	8
TCGA-AR-A24V	8
TCGA-AR-A24W	8
TCGA-AR-A24X	8
TCGA-AR-A24Z	8
TCGA-AR-A250	8
TCGA-AR-A251	8
TCGA-AR-A252	8
TCGA-AR-A254	8
TCGA-AR-A255	8
TCGA-AR-A256	8
TCGA-AR-A2LE	8
TCGA-AR-A2LH	8
TCGA-AR-A2LJ	8
TCGA-AR-A2LK	8
TCGA-AR-A2LL	8
TCGA-AR-A2LM	8
TCGA-AR-A2LN	8
TCGA-AR-A2LO	8
TCGA-AR-A2LQ	8
TCGA-AR-A2LR	8
TCGA-AS-3778	4
TCGA-AU-3779	1
TCGA-AU-6004	1
TCGA-AW-A1PO	7
TCGA-AX-A05S	7
TCGA-AX-A05T	7
TCGA-AX-A05U	7
TCGA-AX-A05W	7
TCGA-AX-A05Y	7
TCGA-AX-A05Z	7
TCGA-AX-A060	7
TCGA-AX-A062	7
TCGA-AX-A063	7
TCGA-AX-A064	7
TCGA-AX-A06B	7
TCGA-AX-A06D	7
TCGA-AX-A06F	7
TCGA-AX-A06H	7
TCGA-AX-A06J	7
TCGA-AX-A06L	7
TCGA-AX-A0IS	7
TCGA-AX-A0IU	7
TCGA-AX-A0IW	7
TCGA-AX-A0IZ	7
TCGA-AX-A0J0	7
TCGA-AX-A0J1	7
TCGA-AX-A1C4	7
TCGA-AX-A1C5	7
TCGA-AX-A1C7	7
TCGA-AX-A1C8	7
TCGA-AX-A1C9	7
TCGA-AX-A1CA	7
TCGA-AX-A1CC	7
TCGA-AX-A1CE	7
TCGA-AX-A1CF	7
TCGA-AX-A1CI	7
TCGA-AX-A1CJ	7
TCGA-AX-A1CK	7
TCGA-AX-A1CN	7
TCGA-AX-A1CP	7
TCGA-AX-A1CR	7
TCGA-AX-A2H2	7
TCGA-AX-A2H4	7
TCGA-AX-A2H5	7
TCGA-AX-A2H7	7
TCGA-AX-A2H8	7
TCGA-AX-A2HA	7
TCGA-AX-A2HC	7
TCGA-AX-A2HD	7
TCGA-AX-A2HF	7
TCGA-AX-A2HG	7
TCGA-AX-A2HH	7
TCGA-AX-A2HJ	7
TCGA-AX-A2HK	7
TCGA-AX-A2IN	7
TCGA-AX-A2IO	7
TCGA-AX-A3FS	7
TCGA-AX-A3FT	7
TCGA-AX-A3FV	7
TCGA-AX-A3FW	7
TCGA-AX-A3FX	7
TCGA-AX-A3FZ	7
TCGA-AX-A3G1	7
TCGA-AX-A3G3	7
TCGA-AX-A3G4	7
TCGA-AX-A3G6	7
TCGA-AX-A3G7	7
TCGA-AX-A3G8	7
TCGA-AX-A3G9	7
TCGA-AX-A3GB	7
TCGA-AX-A3GI	7
TCGA-AY-4070	1
TCGA-AY-4071	1
TCGA-AY-5543	1
TCGA-AY-6196	1
TCGA-AY-6197	1
TCGA-AY-6386	1
TCGA-AZ-4308	1
TCGA-AZ-4313	1
TCGA-AZ-4315	1
TCGA-AZ-4323	1
TCGA-AZ-4614	1
TCGA-AZ-4615	1
TCGA-AZ-4616	1
TCGA-AZ-4681	1
TCGA-AZ-4682	1
TCGA-AZ-4684	1
TCGA-AZ-5403	1
TCGA-AZ-5407	1
TCGA-AZ-6598	1
TCGA-AZ-6599	1
TCGA-AZ-6600	1
TCGA-AZ-6601	1
TCGA-AZ-6603	1
TCGA-AZ-6605	1
TCGA-AZ-6606	1
TCGA-AZ-6607	1
TCGA-AZ-6608	1
TCGA-B0-4690	4
TCGA-B0-4691	4
TCGA-B0-4693	4
TCGA-B0-4694	4
TCGA-B0-4697	4
TCGA-B0-4700	4
TCGA-B0-4701	4
TCGA-B0-4703	4
TCGA-B0-4706	4
